year,origin,destination,GWP
2021,NL,RU,984850331.010274
2021,NL,SE,1489628224.18103
2021,NL,SI,127958605.945552
2021,NL,SK,265019701.668639
2021,NL,TR,788906058.994753
2021,NL,TW,642812228.260783
2021,NL,US,6314654985.86126
2021,NL,WA,4139879491.01537
2021,NL,WE,822755565.912626
2021,NL,WF,2087791895.89633
2021,NL,WL,2037725931.84056
2021,NL,WM,4874659094.68014
2021,NL,ZA,316972035.090389
2021,NO,AT,139336121.012235
2021,NO,AU,165081599.043073
2021,NO,BE,917602983.240432
2021,NO,BG,20447362.5026413
2021,NO,BR,194621307.126935
2021,NO,CA,285159912.427668
2021,NO,CH,197106389.429354
2021,NO,CN,3565497338.78335
2021,NO,CY,5045955.62934148
2021,NO,CZ,110880523.887038
2021,NO,DE,4291318899.33389
2021,NO,DK,747691241.679258
2021,NO,EE,24201589.4362767
2021,NO,ES,540202907.832718
2021,NO,FI,388456877.10333
2021,NO,FR,1789108264.55355
2021,NO,GB,4176498995.33345
2021,NO,GR,87929650.2276293
2021,NO,HR,16380021.2563814
2021,NO,HU,56465261.2789022
2021,NO,ID,95101166.5040321
2021,NO,IE,372082923.388268
2021,NO,IN,577330634.849937
2021,NO,IT,769081743.648891
2021,NO,JP,422896979.409308
2021,NO,KR,471873575.531799
2021,NO,LT,60807812.6924799
2021,NO,LU,86870405.965583
2021,NO,LV,10097080.06919
2021,NO,MT,5298523.98506319
2021,NO,MX,153439022.548239
2021,NO,NL,1297265386.36915
2021,NO,NO,34613332303.3658
2021,NO,PL,498781570.400326
2021,NO,PT,98857709.3422239
2021,NO,RO,61197307.2671461
2021,NO,RU,256713174.859613
2021,NO,SE,1622011813.22427
2021,NO,SI,15267447.0975055
2021,NO,SK,38556031.9560503
2021,NO,TR,321303463.545107
2021,NO,TW,160302829.887444
2021,NO,US,3671034287.01866
2021,NO,WA,1198283736.91408
2021,NO,WE,371023493.333242
2021,NO,WF,643927564.381177
2021,NO,WL,418858654.944609
2021,NO,WM,742657894.776257
2021,NO,ZA,52034088.7796123
2021,PL,AT,2880145270.35824
2021,PL,AU,740583544.397152
2021,PL,BE,3037407930.19858
2021,PL,BG,367537115.150844
2021,PL,BR,699635004.316158
2021,PL,CA,1083135636.99278
2021,PL,CH,2021667562.73154
2021,PL,CN,6952150876.29566
2021,PL,CY,15088045.8994326
2021,PL,CZ,5093013559.71349
2021,PL,DE,36745448481.3735
2021,PL,DK,1796410204.92147
2021,PL,EE,297840248.623623
2021,PL,ES,3544744056.64886
2021,PL,FI,897765135.68723
2021,PL,FR,8866873137.90415
2021,PL,GB,8646661436.21962
2021,PL,GR,609782847.86023
2021,PL,HR,198766416.384617
2021,PL,HU,2322308489.42306
2021,PL,ID,279832202.895071
2021,PL,IE,1799655595.2205
2021,PL,IN,1870688553.31627
2021,PL,IT,5769528284.77758
2021,PL,JP,1270863162.56834
2021,PL,KR,976617798.315308
2021,PL,LT,2049557342.15701
2021,PL,LU,515633338.152407
2021,PL,LV,157747106.815332
2021,PL,MT,19686235.3872872
2021,PL,MX,783799232.924819
2021,PL,NL,5114189773.31726
2021,PL,NO,1200953758.49339
2021,PL,PL,227707594557.309
2021,PL,PT,573341089.52431
2021,PL,RO,2364249161.74873
2021,PL,RU,4013373131.15105
2021,PL,SE,3464110558.20032
2021,PL,SI,213985218.328292
2021,PL,SK,4927561804.75293
2021,PL,TR,1814928670.92245
2021,PL,TW,472128046.262407
2021,PL,US,7425870792.90538
2021,PL,WA,5428514785.52358
2021,PL,WE,6220720517.00591
2021,PL,WF,3311489430.72896
2021,PL,WL,1723444251.76121
2021,PL,WM,6758224884.67606
2021,PL,ZA,383994014.870488
2021,PT,AT,99658728.8265525
2021,PT,AU,110239551.282504
2021,PT,BE,330962687.655881
2021,PT,BG,18591609.2154952
2021,PT,BR,363826998.855154
2021,PT,CA,177822486.538577
2021,PT,CH,266548628.873099
2021,PT,CN,860238449.393347
2021,PT,CY,2098163.24781863
2021,PT,CZ,68720239.3120468
2021,PT,DE,1223231055.24063
2021,PT,DK,93341036.9171004
2021,PT,EE,6579542.16761611
2021,PT,ES,3534371121.16662
2021,PT,FI,63416097.475381
2021,PT,FR,1788757030.36502
2021,PT,GB,1131441770.90602
2021,PT,GR,61740144.2381785
2021,PT,HR,4856070.9850836
2021,PT,HU,55462957.3699193
2021,PT,ID,49801425.8768168
2021,PT,IE,286696230.392148
2021,PT,IN,223662873.474583
2021,PT,IT,559500507.700367
2021,PT,JP,185226235.286273
2021,PT,KR,139286306.185402
2021,PT,LT,12005693.7495792
2021,PT,LU,45846744.8234807
2021,PT,LV,2598664.9764405
2021,PT,MT,2093494.87353108
2021,PT,MX,155280958.763658
2021,PT,NL,468054622.345835
2021,PT,NO,71594310.4871026
2021,PT,PL,174962241.905219
2021,PT,PT,34005129782.9723
2021,PT,RO,71580992.3028268
2021,PT,RU,130624930.9146
2021,PT,SE,172810323.695515
2021,PT,SI,9699137.07401139
2021,PT,SK,36322249.4817738
2021,PT,TR,170788742.124507
2021,PT,TW,225031751.231048
2021,PT,US,1457645125.92955
2021,PT,WA,471655481.671083
2021,PT,WE,241209926.463673
2021,PT,WF,999838396.972287
2021,PT,WL,340434844.014681
2021,PT,WM,1874558315.37772
2021,PT,ZA,53833139.2394678
2021,RO,AT,475984983.639831
2021,RO,AU,109870951.296742
2021,RO,BE,440163566.453923
2021,RO,BG,537885147.998584
2021,RO,BR,183120444.330954
2021,RO,CA,262643052.444879
2021,RO,CH,385218644.420837
2021,RO,CN,1449773804.57725
2021,RO,CY,3863436.088819
2021,RO,CZ,283600863.846174
2021,RO,DE,3369975962.10626
2021,RO,DK,145846020.384489
2021,RO,EE,15833063.5533961
2021,RO,ES,805788409.363639
2021,RO,FI,91548001.0420815
2021,RO,FR,1720640724.4809
2021,RO,GB,969477956.425046
2021,RO,GR,280192034.842277
2021,RO,HR,121622919.968091
2021,RO,HU,1681701747.01688
2021,RO,ID,61201190.6642683
2021,RO,IE,158783672.591408
2021,RO,IN,358871606.737088
2021,RO,IT,1759434343.34166
2021,RO,JP,337536333.272316
2021,RO,KR,346304377.513811
2021,RO,LT,31358020.3149977
2021,RO,LU,81815939.0397919
2021,RO,LV,7676245.69694587
2021,RO,MT,4977961.47674055
2021,RO,MX,149277585.094103
2021,RO,NL,733674202.868737
2021,RO,NO,192864902.898734
2021,RO,PL,661920565.311011
2021,RO,PT,167529790.014688
2021,RO,RO,70111011878.4066
2021,RO,RU,474866480.762898
2021,RO,SE,274987877.02773
2021,RO,SI,38868486.1418177
2021,RO,SK,192627577.199124
2021,RO,TR,1127906721.24472
2021,RO,TW,112230449.784408
2021,RO,US,1607468853.64459
2021,RO,WA,1048531087.46992
2021,RO,WE,2299190702.05469
2021,RO,WF,760331595.238109
2021,RO,WL,294893287.908287
2021,RO,WM,5184465694.48407
2021,RO,ZA,59752239.7452515
2021,RU,AT,2547193700.47827
2021,RU,AU,5085519352.25374
2021,RU,BE,8874106306.06772
2021,RU,BG,1887964202.16324
2021,RU,BR,13056133634.5386
2021,RU,CA,4766334329.40727
2021,RU,CH,4315052026.92644
2021,RU,CN,188558026234.007
2021,RU,CY,81532334.8618735
2021,RU,CZ,14391036169.8581
2021,RU,DE,24297389203.5091
2021,RU,DK,2574002817.13131
2021,RU,EE,361402051.612953
2021,RU,ES,6593081819.95489
2021,RU,FI,8371809295.99515
2021,RU,FR,12507547514.8668
2021,RU,GB,13137847143.8972
2021,RU,GR,5201438457.96731
2021,RU,HR,353533471.196679
2021,RU,HU,8282517268.25971
2021,RU,ID,4983272639.14852
2021,RU,IE,4533926191.81012
2021,RU,IN,19210357515.485
2021,RU,IT,63090732867.9532
2021,RU,JP,20707014146.5114
2021,RU,KR,21184955440.1598
2021,RU,LT,911233866.117945
2021,RU,LU,892444127.037409
2021,RU,LV,132546828.251062
2021,RU,MT,73784695.2459811
2021,RU,MX,10590521063.941
2021,RU,NL,10734805568.3296
2021,RU,NO,1558328541.95775
2021,RU,PL,8733085914.92939
2021,RU,PT,1218191786.52156
2021,RU,RO,4661724162.60045
2021,RU,RU,1265973183424.41
2021,RU,SE,3548807608.99554
2021,RU,SI,393997516.765346
2021,RU,SK,10027468496.9034
2021,RU,TR,23879982119.1097
2021,RU,TW,4068433114.91623
2021,RU,US,55435539102.417
2021,RU,WA,99792332770.9767
2021,RU,WE,45721032946.6386
2021,RU,WF,17988845994.8502
2021,RU,WL,17429973769.297
2021,RU,WM,46379555302.875
2021,RU,ZA,1145971972.41074
2021,SE,AT,198173098.867598
2021,SE,AU,184347343.373804
2021,SE,BE,501622110.730393
2021,SE,BG,31059132.2319934
2021,SE,BR,206407670.138624
2021,SE,CA,248860754.431173
2021,SE,CH,323378336.96176
2021,SE,CN,1813399425.32202
2021,SE,CY,3025258.98068849
2021,SE,CZ,141612958.366388
2021,SE,DE,2014058847.16877
2021,SE,DK,977661794.479209
2021,SE,EE,42161248.7125879
2021,SE,ES,569412782.849346
2021,SE,FI,815944057.121708
2021,SE,FR,1028363783.51252
2021,SE,GB,1298849955.77113
2021,SE,GR,76545398.7290778
2021,SE,HR,18322868.0838339
2021,SE,HU,99706653.3480861
2021,SE,ID,95486364.3195268
2021,SE,IE,280734911.146911
2021,SE,IN,381446872.137133
2021,SE,IT,553407858.076788
2021,SE,JP,341351358.051871
2021,SE,KR,237563716.594027
2021,SE,LT,64597119.4955738
2021,SE,LU,89935729.1590726
2021,SE,LV,9270463.67731313
2021,SE,MT,5633501.61936758
2021,SE,MX,174583398.024344
2021,SE,NL,734565659.977731
2021,SE,NO,1259055313.12496
2021,SE,PL,544616273.642029
2021,SE,PT,109406483.839691
2021,SE,RO,99067452.1101169
2021,SE,RU,297101946.197809
2021,SE,SE,28320547919.7149
2021,SE,SI,24512288.5595051
2021,SE,SK,64139390.8066938
2021,SE,TR,238050181.367795
2021,SE,TW,253552972.974841
2021,SE,US,2008180366.71531
2021,SE,WA,831494204.222486
2021,SE,WE,274031003.793998
2021,SE,WF,361979861.869253
2021,SE,WL,510029309.465529
2021,SE,WM,1065326234.07336
2021,SE,ZA,77379185.1625339
2021,SI,AT,640208289.061623
2021,SI,AU,27262695.5584848
2021,SI,BE,72231347.0255887
2021,SI,BG,15784909.879913
2021,SI,BR,28368890.9479356
2021,SI,CA,37888755.9179432
2021,SI,CH,117257617.751587
2021,SI,CN,247744965.220698
2021,SI,CY,1262366.28518721
2021,SI,CZ,62212470.9455702
2021,SI,DE,811029511.530209
2021,SI,DK,34886116.7241525
2021,SI,EE,2869610.38754465
2021,SI,ES,97590185.7642637
2021,SI,FI,17112842.8148163
2021,SI,FR,277444708.560995
2021,SI,GB,149516022.313091
2021,SI,GR,324256009.070301
2021,SI,HR,412940796.551153
2021,SI,HU,98033486.8849844
2021,SI,ID,11466582.409043
2021,SI,IE,32203468.5561659
2021,SI,IN,72165175.960404
2021,SI,IT,2365955745.29046
2021,SI,JP,47242446.3756804
2021,SI,KR,38959813.5789992
2021,SI,LT,5397027.10239637
2021,SI,LU,11369844.6694001
2021,SI,LV,1016796.84124676
2021,SI,MT,1314343.79848578
2021,SI,MX,30609235.1875492
2021,SI,NL,108147712.39963
2021,SI,NO,19408924.7840978
2021,SI,PL,99777775.1746005
2021,SI,PT,18207817.0137161
2021,SI,RO,59407358.6569654
2021,SI,RU,102225095.468049
2021,SI,SE,60254025.4641756
2021,SI,SI,7252158685.82353
2021,SI,SK,31623130.5889807
2021,SI,TR,61774791.8279467
2021,SI,TW,29647841.4164269
2021,SI,US,272643061.464101
2021,SI,WA,200690879.852046
2021,SI,WE,585833997.072189
2021,SI,WF,75944936.3603163
2021,SI,WL,54448907.4422398
2021,SI,WM,219728590.155725
2021,SI,ZA,10143923.5423201
2021,SK,AT,902911735.745958
2021,SK,AU,71369149.5141346
2021,SK,BE,241701618.729488
2021,SK,BG,30260154.0447602
2021,SK,BR,68292797.0380113
2021,SK,CA,103118421.133047
2021,SK,CH,198389507.758072
2021,SK,CN,993040060.528524
2021,SK,CY,994454.091787068
2021,SK,CZ,1083593034.59844
2021,SK,DE,2957939072.17967
2021,SK,DK,94560389.5054021
2021,SK,EE,7136595.52551024
2021,SK,ES,313126543.416646
2021,SK,FI,51828001.5111094
2021,SK,FR,972699930.476988
2021,SK,GB,571971313.121576
2021,SK,GR,52674629.5688595
2021,SK,HR,25366416.534797
2021,SK,HU,2202686752.28887
2021,SK,ID,24454032.3084266
2021,SK,IE,91970975.5050182
2021,SK,IN,105680770.064784
2021,SK,IT,633107796.135836
2021,SK,JP,130037683.811634
2021,SK,KR,114497851.856616
2021,SK,LT,19427729.6674061
2021,SK,LU,36404862.9577142
2021,SK,LV,1898785.94036147
2021,SK,MT,1245652.62713874
2021,SK,MX,90604100.7060171
2021,SK,NL,270321384.251673
2021,SK,NO,54498620.9330508
2021,SK,PL,1029855331.59235
2021,SK,PT,39053809.9852383
2021,SK,RO,238532647.809038
2021,SK,RU,369367976.175708
2021,SK,SE,184963994.654474
2021,SK,SI,24487691.9858264
2021,SK,SK,20779266502.988
2021,SK,TR,217945225.137179
2021,SK,TW,65997544.841578
2021,SK,US,840823397.750276
2021,SK,WA,345204712.005049
2021,SK,WE,909248779.306318
2021,SK,WF,146253344.219357
2021,SK,WL,145696546.654787
2021,SK,WM,506023195.444059
2021,SK,ZA,27272756.2673526
2021,TR,AT,798279184.925782
2021,TR,AU,991461938.29335
2021,TR,BE,1938394214.36027
2021,TR,BG,998319592.92653
2021,TR,BR,1681363502.95427
2021,TR,CA,1910861609.97343
2021,TR,CH,1060307882.72021
2021,TR,CN,9390819771.05029
2021,TR,CY,21341634.5486279
2021,TR,CZ,955916260.57879
2021,TR,DE,9297261914.94265
2021,TR,DK,695776414.566217
2021,TR,EE,34370245.3598583
2021,TR,ES,3492249423.39212
2021,TR,FI,333697172.190217
2021,TR,FR,4434378752.97296
2021,TR,GB,6212308887.60716
2021,TR,GR,1441145652.53797
2021,TR,HR,43246430.3389676
2021,TR,HU,446980515.622672
2021,TR,ID,584356711.60327
2021,TR,IE,1256841830.9883
2021,TR,IN,3742832300.2286
2021,TR,IT,5098015524.36808
2021,TR,JP,1815588717.92162
2021,TR,KR,1501595789.59124
2021,TR,LT,80886030.7945848
2021,TR,LU,256419225.707551
2021,TR,LV,20161589.1568632
2021,TR,MT,15340305.2137205
2021,TR,MX,998569489.484393
2021,TR,NL,2276093040.6774
2021,TR,NO,401174759.422296
2021,TR,PL,1592559034.96866
2021,TR,PT,459240315.507754
2021,TR,RO,1731427832.90153
2021,TR,RU,4341481644.36625
2021,TR,SE,891705278.057731
2021,TR,SI,81725848.9738194
2021,TR,SK,289420407.084395
2021,TR,TR,364742984642.746
2021,TR,TW,1591126549.46447
2021,TR,US,18091157121.6725
2021,TR,WA,12096217648.6518
2021,TR,WE,4991791597.78314
2021,TR,WF,14372952087.5495
2021,TR,WL,7642910815.05169
2021,TR,WM,44348184873.0406
2021,TR,ZA,431541688.462965
2021,TW,AT,1187666897.53489
2021,TW,AU,1374769439.98762
2021,TW,BE,1122074423.29573
2021,TW,BG,838470098.354106
2021,TW,BR,1271358719.86235
2021,TW,CA,1394773992.92306
2021,TW,CH,1246445018.28206
2021,TW,CN,4879045075.65564
2021,TW,CY,809405550.096565
2021,TW,CZ,3573208928.6095
2021,TW,DE,9527491150.22489
2021,TW,DK,1276625768.80537
2021,TW,EE,783590690.233058
2021,TW,ES,1304486929.58513
2021,TW,FI,1588870888.593
2021,TW,FR,7192235515.90426
2021,TW,GB,3467107913.96323
2021,TW,GR,1124908730.87634
2021,TW,HR,899272785.141826
2021,TW,HU,939412968.973714
2021,TW,ID,1131890801.98078
2021,TW,IE,1145577096.0082
2021,TW,IN,1801841364.15487
2021,TW,IT,2660014314.02822
2021,TW,JP,8550244714.64214
2021,TW,KR,1340942610.63801
2021,TW,LT,738682415.482676
2021,TW,LU,740439130.224823
2021,TW,LV,770448819.644667
2021,TW,MT,592161246.636383
2021,TW,MX,1365970556.49985
2021,TW,NL,1259711491.44597
2021,TW,NO,1079891569.66028
2021,TW,PL,1248745066.89036
2021,TW,PT,956509891.450554
2021,TW,RO,1035648904.82915
2021,TW,RU,2515529593.82377
2021,TW,SE,1322061047.27057
2021,TW,SI,765148286.283753
2021,TW,SK,858680011.646911
2021,TW,TR,1198708037.09971
2021,TW,TW,215915419049.453
2021,TW,US,12473554315.4002
2021,TW,WA,13976360008.4311
2021,TW,WE,1284073901.78874
2021,TW,WF,1492585133.67016
2021,TW,WL,1529874604.77143
2021,TW,WM,2017039646.10209
2021,TW,ZA,929840983.4896
2021,US,AT,2502679861.30694
2021,US,AU,7845194471.40416
2021,US,BE,7974577530.82526
2021,US,BG,653650100.101678
2021,US,BR,27294499403.523
2021,US,CA,99492198397.2202
2021,US,CH,5254598747.02754
2021,US,CN,167741050307.679
2021,US,CY,92823301.2242912
2021,US,CZ,1936056386.18415
2021,US,DE,26424325872.987
2021,US,DK,2547643179.35313
2021,US,EE,302835609.850974
2021,US,ES,8365230634.66384
2021,US,FI,1654434291.23914
2021,US,FR,14909931669.2529
2021,US,GB,22384075902.8157
2021,US,GR,1613330495.24931
2021,US,HR,334028511.137968
2021,US,HU,1636134968.61677
2021,US,ID,5641247181.32681
2021,US,IE,10837927492.886
2021,US,IN,29850679013.5376
2021,US,IT,8812754145.32361
2021,US,JP,54347723945.9032
2021,US,KR,39542801072.9254
2021,US,LT,490393549.159342
2021,US,LU,1008391065.03294
2021,US,LV,116591142.784829
2021,US,MT,89681771.5055885
2021,US,MX,122713016834.715
2021,US,NL,11402762564.6339
2021,US,NO,2390437106.33091
2021,US,PL,4004866635.53828
2021,US,PT,1827646821.51794
2021,US,RO,1658987429.994
2021,US,RU,5183900223.18361
2021,US,SE,3660432669.43551
2021,US,SI,409570934.388185
2021,US,SK,1135338621.00807
2021,US,TR,6332625114.07321
2021,US,TW,10221740077.6248
2021,US,US,4795837387836.84
2021,US,WA,72918076544.7871
2021,US,WE,6548689944.9568
2021,US,WF,16754692273.8418
2021,US,WL,114371491094.36
2021,US,WM,39008000964.1909
2021,US,ZA,1959383175.14544
2021,WA,AT,4859819157.64927
2021,WA,AU,51187755099.3869
2021,WA,BE,8228653138.18387
2021,WA,BG,1157235542.29937
2021,WA,BR,8041539539.92229
2021,WA,CA,14719539246.4271
2021,WA,CH,8982295420.58355
2021,WA,CN,411903533173.535
2021,WA,CY,511478618.144835
2021,WA,CZ,3584521487.52687
2021,WA,DE,39120747094.3866
2021,WA,DK,3995748525.70097
2021,WA,EE,519260557.429057
2021,WA,ES,10531803189.6529
2021,WA,FI,2202668861.45217
2021,WA,FR,20651672738.1147
2021,WA,GB,29817893531.409
2021,WA,GR,3610233030.79665
2021,WA,HR,1342560455.25241
2021,WA,HU,2088884144.96696
2021,WA,ID,37918847612.055
2021,WA,IE,4479701819.58793
2021,WA,IN,66308286719.4274
2021,WA,IT,43155304476.7847
2021,WA,JP,76758741892.3992
2021,WA,KR,39556050159.4988
2021,WA,LT,625498640.670925
2021,WA,LU,1586439860.82502
2021,WA,LV,489337853.793561
2021,WA,MT,441910224.705892
2021,WA,MX,9649088191.64088
2021,WA,NL,20368718033.3023
2021,WA,NO,2599366568.10688
2021,WA,PL,5916606125.48267
2021,WA,PT,1852623383.94741
2021,WA,RO,3163177864.14528
2021,WA,RU,24496587740.6596
2021,WA,SE,4581897405.57948
2021,WA,SI,646314496.130173
2021,WA,SK,1214882288.95435
2021,WA,TR,22000471667.9241
2021,WA,TW,10583420416.3503
2021,WA,US,225615568633.228
2021,WA,WA,2032432963606.27
2021,WA,WE,9115753012.36982
2021,WA,WF,27801064555.5255
2021,WA,WL,24300192345.7333
2021,WA,WM,66989660768.3226
2021,WA,ZA,4698278237.08191
2021,WE,AT,1715135059.0857
2021,WE,AU,718053815.005278
2021,WE,BE,1629959097.16566
2021,WE,BG,1030176642.33122
2021,WE,BR,1608541703.73864
2021,WE,CA,1043644895.9305
2021,WE,CH,3253231553.74361
2021,WE,CN,15615571968.108
2021,WE,CY,57584040.5661996
2021,WE,CZ,3279156759.4084
2021,WE,DE,12789387267.8962
2021,WE,DK,770573242.433661
2021,WE,EE,271671299.225848
2021,WE,ES,2630450403.05224
2021,WE,FI,394316890.811856
2021,WE,FR,4061952292.42911
2021,WE,GB,3976886461.26729
2021,WE,GR,3152994574.86426
2021,WE,HR,3511307529.4156
2021,WE,HU,4019446377.02929
2021,WE,ID,776906598.50099
2021,WE,IE,1012773049.95451
2021,WE,IN,2980597735.97632
2021,WE,IT,14551294938.539
2021,WE,JP,1782058440.0383
2021,WE,KR,1478250193.9226
2021,WE,LT,601061565.595982
2021,WE,LU,340545214.056877
2021,WE,LV,195903821.464309
2021,WE,MT,69703416.1868138
2021,WE,MX,935909749.879199
2021,WE,NL,2471317501.9682
2021,WE,NO,574650171.909808
2021,WE,PL,5842279870.60189
2021,WE,PT,439820090.242759
2021,WE,RO,3922800282.02729
2021,WE,RU,22213216635.5063
2021,WE,SE,1029019363.63234
2021,WE,SI,1028201331.27748
2021,WE,SK,1235031338.79492
2021,WE,TR,4249611163.06056
2021,WE,TW,1348079926.56773
2021,WE,US,8807251960.63699
2021,WE,WA,12646206587.5881
2021,WE,WE,256164256688.699
2021,WE,WF,4251414634.76334
2021,WE,WL,3812049665.44793
2021,WE,WM,14076696952.5219
2021,WE,ZA,267108872.186068
2021,WF,AT,1203076560.56129
2021,WF,AU,3223295531.14635
2021,WF,BE,3820157331.31689
2021,WF,BG,243355701.771916
2021,WF,BR,6144172258.16739
2021,WF,CA,2863190668.1672
2021,WF,CH,1975523332.85998
2021,WF,CN,90921853846.4026
2021,WF,CY,30929911.9916102
2021,WF,CZ,746646239.903954
2021,WF,DE,10312346174.3988
2021,WF,DK,860371739.010533
2021,WF,EE,111277259.869387
2021,WF,ES,15049295861.5507
2021,WF,FI,465632283.435481
2021,WF,FR,19188660752.9542
2021,WF,GB,7939821012.91363
2021,WF,GR,804905269.234485
2021,WF,HR,106451309.451653
2021,WF,HU,508214391.623307
2021,WF,ID,3935183221.44572
2021,WF,IE,1724696983.2706
2021,WF,IN,38022514706.4552
2021,WF,IT,16566257363.9433
2021,WF,JP,6784020772.12905
2021,WF,KR,12174525531.6273
2021,WF,LT,138195886.335591
2021,WF,LU,502329242.961338
2021,WF,LV,30532329.3593939
2021,WF,MT,23198863.8697867
2021,WF,MX,2487918299.50165
2021,WF,NL,5461254634.61343
2021,WF,NO,852227649.992883
2021,WF,PL,1949349065.4195
2021,WF,PT,1333435704.17739
2021,WF,RO,746410453.417102
2021,WF,RU,2087601409.9282
2021,WF,SE,1056698054.23713
2021,WF,SI,145108398.572904
2021,WF,SK,410718389.917893
2021,WF,TR,4217505900.69557
2021,WF,TW,2074094576.42069
2021,WF,US,27330018449.5019
2021,WF,WA,28721106918.9642
2021,WF,WE,2253011263.87521
2021,WF,WF,1885379397161.95
2021,WF,WL,6746585353.70736
2021,WF,WM,26891879190.7035
2021,WF,ZA,4872998127.68166
2021,WL,AT,985151621.114655
2021,WL,AU,1806593746.73959
2021,WL,BE,2446839152.4353
2021,WL,BG,139672513.92809
2021,WL,BR,50881266122.5681
2021,WL,CA,4542403913.03807
2021,WL,CH,1455761111.23391
2021,WL,CN,116913571336.756
2021,WL,CY,33038404.1011573
2021,WL,CZ,509118513.713265
2021,WL,DE,10302323496.4859
2021,WL,DK,783800027.000944
2021,WL,EE,74138228.1047091
2021,WL,ES,4573547828.59028
2021,WL,FI,384016704.140152
2021,WL,FR,4571605049.91562
2021,WL,GB,5833705954.58674
2021,WL,GR,447362914.195805
2021,WL,HR,97085956.7097765
2021,WL,HU,276530390.225269
2021,WL,ID,1588628759.9868
2021,WL,IE,1812210623.36987
2021,WL,IN,7846427310.56727
2021,WL,IT,4063881201.58844
2021,WL,JP,7953486227.52171
2021,WL,KR,6263982048.96488
2021,WL,LT,93452816.5456777
2021,WL,LU,453351101.86312
2021,WL,LV,40234459.6954339
2021,WL,MT,45366299.2964829
2021,WL,MX,8638937243.53408
2021,WL,NL,8881812091.19725
2021,WL,NO,743610175.356877
2021,WL,PL,1183964842.34813
2021,WL,PT,999696462.101298
2021,WL,RO,351975868.756603
2021,WL,RU,8485128282.34275
2021,WL,SE,757549219.023059
2021,WL,SI,128463691.621991
2021,WL,SK,224328822.229652
2021,WL,TR,5328681922.85597
2021,WL,TW,1788993373.34211
2021,WL,US,74257311205.2182
2021,WL,WA,18524792985.9281
2021,WL,WE,1301803691.86417
2021,WL,WF,8668166809.15581
2021,WL,WL,836274437883.605
2021,WL,WM,30950007037.9902
2021,WL,ZA,716333747.015435
2021,WM,AT,2006159416.55612
2021,WM,AU,16234186626.219
2021,WM,BE,10107444191.6719
2021,WM,BG,585084929.739219
2021,WM,BR,18536269916.1903
2021,WM,CA,8450047806.94343
2021,WM,CH,21498989848.6867
2021,WM,CN,260002460721.844
2021,WM,CY,487317798.529293
2021,WM,CZ,1359474909.38286
2021,WM,DE,21384362279.8361
2021,WM,DK,1983053974.84162
2021,WM,EE,241278573.097286
2021,WM,ES,9084086440.326
2021,WM,FI,932763682.432849
2021,WM,FR,23154376058.9586
2021,WM,GB,32453851775.885
2021,WM,GR,2832972966.05503
2021,WM,HR,322907610.722358
2021,WM,HU,908316328.701552
2021,WM,ID,14065369111.0086
2021,WM,IE,3367660695.87283
2021,WM,IN,131994062586.748
2021,WM,IT,18011627747.4896
2021,WM,JP,60993448834.9149
2021,WM,KR,45536926702.8765
2021,WM,LT,290105102.562122
2021,WM,LU,2134599058.83844
2021,WM,LV,185368491.20104
2021,WM,MT,131051788.989666
2021,WM,MX,6552790149.37404
2021,WM,NL,10926525857.48
2021,WM,NO,1191072405.23336
2021,WM,PL,3794217746.30056
2021,WM,PT,1258936561.88174
2021,WM,RO,1578807152.35649
2021,WM,RU,9897862950.86358
2021,WM,SE,2109707721.9093
2021,WM,SI,452476927.000702
2021,WM,SK,565092912.007605
2021,WM,TR,17049290251.0633
2021,WM,TW,2997165909.35256
2021,WM,US,185192150465.098
2021,WM,WA,207868504230.552
2021,WM,WE,4916954450.72971
2021,WM,WF,90266263149.6492
2021,WM,WL,17782242871.8749
2021,WM,WM,1667354697652.26
2021,WM,ZA,6218251498.47421
2021,ZA,AT,385368424.154657
2021,ZA,AU,992427966.079222
2021,ZA,BE,1795165063.50893
2021,ZA,BG,69212954.5622891
2021,ZA,BR,808624980.173295
2021,ZA,CA,795885566.420587
2021,ZA,CH,506449635.665151
2021,ZA,CN,15529814904.5734
2021,ZA,CY,6495081.40606869
2021,ZA,CZ,269049016.031615
2021,ZA,DE,5309793010.77021
2021,ZA,DK,227433140.827204
2021,ZA,EE,34416930.8293571
2021,ZA,ES,1378732555.17469
2021,ZA,FI,154806880.38298
2021,ZA,FR,1993194113.50525
2021,ZA,GB,3478002222.59734
2021,ZA,GR,192489502.780538
2021,ZA,HR,40213426.3859528
2021,ZA,HU,188220563.748338
2021,ZA,ID,447519822.251457
2021,ZA,IE,705870395.755461
2021,ZA,IN,9221896111.93321
2021,ZA,IT,1335611704.34862
2021,ZA,JP,2123104841.59274
2021,ZA,KR,1637752656.31398
2021,ZA,LT,43251633.5349648
2021,ZA,LU,187704853.076979
2021,ZA,LV,13651693.4456878
2021,ZA,MT,14045278.5911596
2021,ZA,MX,613735484.265016
2021,ZA,NL,1704984417.51559
2021,ZA,NO,197049043.384239
2021,ZA,PL,476696874.873699
2021,ZA,PT,301324844.519503
2021,ZA,RO,157306824.16112
2021,ZA,RU,755420296.864994
2021,ZA,SE,320831720.436962
2021,ZA,SI,48411608.5039728
2021,ZA,SK,96041965.8548287
2021,ZA,TR,621266421.758932
2021,ZA,TW,438615368.556434
2021,ZA,US,8549959750.58351
2021,ZA,WA,11648765973.8826
