iso3c,year,GDP_ppp,GDP_real,ShareFossils_GrossAvEn,ShareRenewables_GrossAvEn
AUT,1990,335741807060.191,239296977562.902,80.28,
AUT,1991,347296788649.673,247532687599.64,80.29,
AUT,1992,354567533588.752,252714846186.879,78.63,
AUT,1993,356435428731.764,254046171785.085,78.2,
AUT,1994,364997430895.677,260148662438.995,78.8,
AUT,1995,374735501868.373,267089385643.72,79.2,
AUT,1996,383038769081.157,273007465269.592,79.63,
AUT,1997,391258148130.355,278865754355.301,79.77,
AUT,1998,404924326845.213,288606201307.485,79.8,
AUT,1999,420157274123.406,299463348574.799,77.89,
AUT,2000,433558285667.351,309014799991.68,77.9,
AUT,2001,439268194567.198,313084486617.415,78.33,
AUT,2002,445788555376.4,317731815610.858,78.89,
AUT,2003,450877521564.443,321358930858.678,80.08,
AUT,2004,462443680147.645,329602607197.97,79.79,22.553
AUT,2004,462443680147.645,329602607197.97,79.79,61.627
AUT,2004,462443680147.645,329602607197.97,79.79,20.165
AUT,2004,462443680147.645,329602607197.97,79.79,4.532
AUT,2005,473174062680.29,337250591613.85,78.49,24.353
AUT,2005,473174062680.29,337250591613.85,78.49,62.901
AUT,2005,473174062680.29,337250591613.85,78.49,22.817
AUT,2005,473174062680.29,337250591613.85,78.49,5.07
AUT,2006,488643713155.837,348276446973.261,76.22,26.276
AUT,2006,488643713155.837,348276446973.261,76.22,63.527
AUT,2006,488643713155.837,348276446973.261,76.22,24.491
AUT,2006,488643713155.837,348276446973.261,76.22,7.532
AUT,2007,507091110900.469,361424665131.865,74.15,28.144
AUT,2007,507091110900.469,361424665131.865,74.15,65.666
AUT,2007,507091110900.469,361424665131.865,74.15,27.142
AUT,2007,507091110900.469,361424665131.865,74.15,8.241
AUT,2008,514460694399.747,366677270021.069,73.62,28.788
AUT,2008,514460694399.747,366677270021.069,73.62,65.88
AUT,2008,514460694399.747,366677270021.069,73.62,27.195
AUT,2008,514460694399.747,366677270021.069,73.62,9.56
AUT,2009,496010771713.079,353527252232.556,71.76,31.039
AUT,2009,496010771713.079,353527252232.556,71.76,68.626
AUT,2009,496010771713.079,353527252232.556,71.76,29.626
AUT,2009,496010771713.079,353527252232.556,71.76,11.175
AUT,2010,504983520612.76,359922498957.786,72.18,31.205
AUT,2010,504983520612.76,359922498957.786,72.18,66.361
AUT,2010,504983520612.76,359922498957.786,72.18,30.959
AUT,2010,504983520612.76,359922498957.786,72.18,10.705
AUT,2011,519766751118.867,370459114608.076,71.14,31.552
AUT,2011,519766751118.867,370459114608.076,71.14,66.779
AUT,2011,519766751118.867,370459114608.076,71.14,31.517
AUT,2011,519766751118.867,370459114608.076,71.14,10.077
AUT,2012,523032165874.635,372786509841.892,68.8,32.734
AUT,2012,523032165874.635,372786509841.892,68.8,67.439
AUT,2012,523032165874.635,372786509841.892,68.8,33.077
AUT,2012,523032165874.635,372786509841.892,68.8,10.031
AUT,2013,521720785391.052,371851835102.085,68.18,32.665
AUT,2013,521720785391.052,371851835102.085,68.18,68.909
AUT,2013,521720785391.052,371851835102.085,68.18,33.222
AUT,2013,521720785391.052,371851835102.085,68.18,9.695
AUT,2014,525663946270.995,374662287839.195,67,33.55
AUT,2014,525663946270.995,374662287839.195,67,71.059
AUT,2014,525663946270.995,374662287839.195,67,33.375
AUT,2014,525663946270.995,374662287839.195,67,10.983
AUT,2015,532516097228.437,379546097300.633,67.65,33.497
AUT,2015,532516097228.437,379546097300.633,67.65,71.487
AUT,2015,532516097228.437,379546097300.633,67.65,33.231
AUT,2015,532516097228.437,379546097300.633,67.65,11.409
AUT,2016,543790632789.992,387581921933.047,67.96,33.37
AUT,2016,543790632789.992,387581921933.047,67.96,72.521
AUT,2016,543790632789.992,387581921933.047,67.96,33.48
AUT,2016,543790632789.992,387581921933.047,67.96,10.583
AUT,2017,556146916098.148,396388752620.721,68.55,33.136
AUT,2017,556146916098.148,396388752620.721,68.55,71.626
AUT,2017,556146916098.148,396388752620.721,68.55,33.67
AUT,2017,556146916098.148,396388752620.721,68.55,9.703
AUT,2018,569962833838.475,406235924727.366,68.31,33.784
AUT,2018,569962833838.475,406235924727.366,68.31,74.189
AUT,2018,569962833838.475,406235924727.366,68.31,34.178
AUT,2018,569962833838.475,406235924727.366,68.31,9.931
AUT,2019,579965547379.455,413365269561.549,69.24,33.755
AUT,2019,579965547379.455,413365269561.549,69.24,75.067
AUT,2019,579965547379.455,413365269561.549,69.24,33.929
AUT,2019,579965547379.455,413365269561.549,69.24,10.051
AUT,2020,543321843521.102,387247796564.086,66.96,36.545
AUT,2020,543321843521.102,387247796564.086,66.96,78.204
AUT,2020,543321843521.102,387247796564.086,66.96,34.995
AUT,2020,543321843521.102,387247796564.086,66.96,10.283
AUT,2021,569375914020.088,405817602863.188,66.42,34.792
AUT,2021,569375914020.088,405817602863.188,66.42,73.881
AUT,2021,569375914020.088,405817602863.188,66.42,33.432
AUT,2021,569375914020.088,405817602863.188,66.42,9.568
AUT,2022,599426972430.888,427236226636.132,65.76,34.075
AUT,2022,599426972430.888,427236226636.132,65.76,74.806
AUT,2022,599426972430.888,427236226636.132,65.76,31.293
AUT,2022,599426972430.888,427236226636.132,65.76,10.744
AUT,2023,593702670427.429,423156281454.21,64.35,40.844
AUT,2023,593702670427.429,423156281454.21,64.35,87.764
AUT,2023,593702670427.429,423156281454.21,64.35,39.387
AUT,2023,593702670427.429,423156281454.21,64.35,13.207
BEL,1990,423490894153.98,295130312407.396,78.84,
BEL,1991,431253797354.048,300540270633.774,79.32,
BEL,1992,437854803473.159,305140504133.549,78.94,
BEL,1993,433643196012.819,302205439784.666,79.01,
BEL,1994,447636738517.798,311957523308.047,80.38,
BEL,1995,458311787553.473,319396952585.876,80.11,
BEL,1996,464368067946.494,323617567359.636,80.4,
BEL,1997,481984667229.164,335894554944.544,79.13,
BEL,1998,491440397935.353,342484242694.343,80.3,
BEL,1999,508850745926.657,354617493993.784,78.97,
BEL,2000,527763227856.97,367797580691.145,79.26,
BEL,2001,533566531247.503,371841896085.61,79.04,
BEL,2002,542673946924.042,378188843495.686,78.65,
BEL,2003,548306659836.302,382114274583.92,79.57,
BEL,2004,567887824600.012,395760365571.447,79.28,1.916
BEL,2004,567887824600.012,395760365571.447,79.28,1.714
BEL,2004,567887824600.012,395760365571.447,79.28,2.927
BEL,2004,567887824600.012,395760365571.447,79.28,0.642
BEL,2005,581072691818.538,404948884226.677,78.83,2.325
BEL,2005,581072691818.538,404948884226.677,78.83,2.386
BEL,2005,581072691818.538,404948884226.677,78.83,3.418
BEL,2005,581072691818.538,404948884226.677,78.83,0.663
BEL,2006,595903646503.417,415284559325.884,78.4,2.658
BEL,2006,595903646503.417,415284559325.884,78.4,3.13
BEL,2006,595903646503.417,415284559325.884,78.4,3.812
BEL,2006,595903646503.417,415284559325.884,78.4,0.676
BEL,2007,617814575697.762,430554260439.959,77.86,3.14
BEL,2007,617814575697.762,430554260439.959,77.86,3.662
BEL,2007,617814575697.762,430554260439.959,77.86,4.713
BEL,2007,617814575697.762,430554260439.959,77.86,0.671
BEL,2008,620575619604.276,432478428732.474,78.54,3.611
BEL,2008,620575619604.276,432478428732.474,78.54,4.625
BEL,2008,620575619604.276,432478428732.474,78.54,5.121
BEL,2008,620575619604.276,432478428732.474,78.54,0.712
BEL,2009,608744712215.446,424233483110.434,77.82,4.746
BEL,2009,608744712215.446,424233483110.434,77.82,6.176
BEL,2009,608744712215.446,424233483110.434,77.82,6.087
BEL,2009,608744712215.446,424233483110.434,77.82,2.19
BEL,2010,625243589629.483,435731531622.915,78.22,6.004
BEL,2010,625243589629.483,435731531622.915,78.22,7.332
BEL,2010,625243589629.483,435731531622.915,78.22,6.71
BEL,2010,625243589629.483,435731531622.915,78.22,4.8
BEL,2011,637318012338.931,444146182789.14,76.15,6.302
BEL,2011,637318012338.931,444146182789.14,76.15,8.989
BEL,2011,637318012338.931,444146182789.14,76.15,6.718
BEL,2011,637318012338.931,444146182789.14,76.15,4.802
BEL,2012,638693368019.654,445104666566.067,76.38,7.086
BEL,2012,638693368019.654,445104666566.067,76.38,11.338
BEL,2012,638693368019.654,445104666566.067,76.38,7.108
BEL,2012,638693368019.654,445104666566.067,76.38,4.914
BEL,2013,640644540993.898,446464436746.25,75.91,7.671
BEL,2013,640644540993.898,446464436746.25,75.91,12.547
BEL,2013,640644540993.898,446464436746.25,75.91,7.639
BEL,2013,640644540993.898,446464436746.25,75.91,5.088
BEL,2014,651955379070.422,454346946668.411,77.19,8.038
BEL,2014,651955379070.422,454346946668.411,77.19,13.414
BEL,2014,651955379070.422,454346946668.411,77.19,7.751
BEL,2014,651955379070.422,454346946668.411,77.19,5.845
BEL,2015,661566273080.508,461044767544.531,79.63,8.06
BEL,2015,661566273080.508,461044767544.531,79.63,15.573
BEL,2015,661566273080.508,461044767544.531,79.63,7.942
BEL,2015,661566273080.508,461044767544.531,79.63,3.921
BEL,2016,669462084014.75,466547349016.531,75.52,8.744
BEL,2016,669462084014.75,466547349016.531,75.52,15.834
BEL,2016,669462084014.75,466547349016.531,75.52,8.247
BEL,2016,669462084014.75,466547349016.531,75.52,6.029
BEL,2017,679333085916.285,473426438780.183,76.04,9.136
BEL,2017,679333085916.285,473426438780.183,76.04,17.214
BEL,2017,679333085916.285,473426438780.183,76.04,8.2
BEL,2017,679333085916.285,473426438780.183,76.04,6.637
BEL,2018,692090747770.309,482317238512.932,79.65,9.472
BEL,2018,692090747770.309,482317238512.932,79.65,18.886
BEL,2018,692090747770.309,482317238512.932,79.65,8.29
BEL,2018,692090747770.309,482317238512.932,79.65,6.709
BEL,2019,708997763898.659,494099718421.514,76.46,9.929
BEL,2019,708997763898.659,494099718421.514,76.46,20.817
BEL,2019,708997763898.659,494099718421.514,76.46,8.319
BEL,2019,708997763898.659,494099718421.514,76.46,6.817
BEL,2020,675015615243.044,470417598481.151,76.49,13
BEL,2020,675015615243.044,470417598481.151,76.49,25.122
BEL,2020,675015615243.044,470417598481.151,76.49,8.447
BEL,2020,675015615243.044,470417598481.151,76.49,11.035
BEL,2021,716883823393.989,499595504127.06,73.62,13.076
BEL,2021,716883823393.989,499595504127.06,73.62,26.018
BEL,2021,716883823393.989,499595504127.06,73.62,9.279
BEL,2021,716883823393.989,499595504127.06,73.62,10.315
BEL,2022,747232611384.136,520745539238.467,73.89,13.817
BEL,2022,747232611384.136,520745539238.467,73.89,29.098
BEL,2022,747232611384.136,520745539238.467,73.89,10.556
BEL,2022,747232611384.136,520745539238.467,73.89,10.443
BEL,2023,756585726703.61,527263714444.414,75.41,14.741
BEL,2023,756585726703.61,527263714444.414,75.41,31.37
BEL,2023,756585726703.61,527263714444.414,75.41,11.304
BEL,2023,756585726703.61,527263714444.414,75.41,12.095
BGR,1990,131411563972.396,38630990671.2382,84.35,
BGR,1991,120313390625.82,35368466293.175,82.9,
BGR,1992,111563734083.923,32796334206.5532,83.16,
BGR,1993,109912351120.093,32310877995.9888,82.67,
BGR,1994,111910570121.092,32898293420.1207,80.57,
BGR,1995,115113471981.294,33839848852.0943,79.46,
BGR,1996,121105579758.835,35601345729.9785,78.03,
BGR,1997,104011066378.132,30576080319.7136,77.3,
BGR,1998,107952170695.903,31734644752.9483,76.52,
BGR,1999,98888407952.7242,29070175025.9798,74.96,
BGR,2000,103424642229.15,30403689510.6865,72.75,
BGR,2001,107379294797.84,31566236716.3582,73.52,
BGR,2002,113684533100.343,33419784415.5172,70.95,
BGR,2003,119638366757.725,35170029869.751,74.64,
BGR,2004,127427333105.255,37459748348.2042,74.51,9.231
BGR,2004,127427333105.255,37459748348.2042,74.51,8.358
BGR,2004,127427333105.255,37459748348.2042,74.51,14.056
BGR,2004,127427333105.255,37459748348.2042,74.51,0.971
BGR,2005,136419050720.468,40103039005.5213,73.68,9.173
BGR,2005,136419050720.468,40103039005.5213,73.68,8.666
BGR,2005,136419050720.468,40103039005.5213,73.68,14.257
BGR,2005,136419050720.468,40103039005.5213,73.68,0.884
BGR,2006,145699078041.573,42831083920.5471,73.24,9.415
BGR,2006,145699078041.573,42831083920.5471,73.24,8.73
BGR,2006,145699078041.573,42831083920.5471,73.24,14.79
BGR,2006,145699078041.573,42831083920.5471,73.24,1.049
BGR,2007,155394459495.482,45681230278.8897,78.26,9.098
BGR,2007,155394459495.482,45681230278.8897,78.26,8.899
BGR,2007,155394459495.482,45681230278.8897,78.26,13.862
BGR,2007,155394459495.482,45681230278.8897,78.26,0.956
BGR,2008,164919454260.664,48481288148.9463,76.41,10.345
BGR,2008,164919454260.664,48481288148.9463,76.41,9.544
BGR,2008,164919454260.664,48481288148.9463,76.41,17.262
BGR,2008,164919454260.664,48481288148.9463,76.41,0.938
BGR,2009,159399366984.805,46858550898.038,74,12.005
BGR,2009,159399366984.805,46858550898.038,74,10.906
BGR,2009,159399366984.805,46858550898.038,74,21.639
BGR,2009,159399366984.805,46858550898.038,74,1.092
BGR,2010,161878600396.727,47587369884.0741,74.1,13.927
BGR,2010,161878600396.727,47587369884.0741,74.1,12.358
BGR,2010,161878600396.727,47587369884.0741,74.1,24.334
BGR,2010,161878600396.727,47587369884.0741,74.1,1.498
BGR,2011,165262146869.893,48582029321.1084,75.83,14.152
BGR,2011,165262146869.893,48582029321.1084,75.83,12.621
BGR,2011,165262146869.893,48582029321.1084,75.83,24.768
BGR,2011,165262146869.893,48582029321.1084,75.83,0.898
BGR,2012,166499654444.421,48945818793.831,72.84,15.837
BGR,2012,166499654444.421,48945818793.831,72.84,15.816
BGR,2012,166499654444.421,48945818793.831,72.84,27.241
BGR,2012,166499654444.421,48945818793.831,72.84,0.65
BGR,2013,165595974900.884,48680164577.7112,70.49,18.898
BGR,2013,165595974900.884,48680164577.7112,70.49,18.682
BGR,2013,165595974900.884,48680164577.7112,70.49,29.234
BGR,2013,165595974900.884,48680164577.7112,70.49,5.886
BGR,2014,167168224203.931,49142357906.2347,71.4,18.05
BGR,2014,167168224203.931,49142357906.2347,71.4,18.686
BGR,2014,167168224203.931,49142357906.2347,71.4,28.518
BGR,2014,167168224203.931,49142357906.2347,71.4,5.742
BGR,2015,172847853652.873,50811995688.6771,72.71,18.261
BGR,2015,172847853652.873,50811995688.6771,72.71,18.975
BGR,2015,172847853652.873,50811995688.6771,72.71,28.903
BGR,2015,172847853652.873,50811995688.6771,72.71,6.492
BGR,2016,178079316798.816,52349886250.8068,69.86,18.76
BGR,2016,178079316798.816,52349886250.8068,69.86,19.147
BGR,2016,178079316798.816,52349886250.8068,69.86,29.99
BGR,2016,178079316798.816,52349886250.8068,69.86,7.203
BGR,2017,182969243855.571,53787375622.383,71.23,18.695
BGR,2017,182969243855.571,53787375622.383,71.23,19.022
BGR,2017,182969243855.571,53787375622.383,71.23,29.854
BGR,2017,182969243855.571,53787375622.383,71.23,7.273
BGR,2018,187633979493.977,55158665587.1604,67.87,20.581
BGR,2018,187633979493.977,55158665587.1604,67.87,22.355
BGR,2018,187633979493.977,55158665587.1604,67.87,33.25
BGR,2018,187633979493.977,55158665587.1604,67.87,8.076
BGR,2019,194743150210.485,57248544889.4673,66.24,21.545
BGR,2019,194743150210.485,57248544889.4673,66.24,23.509
BGR,2019,194743150210.485,57248544889.4673,66.24,35.423
BGR,2019,194743150210.485,57248544889.4673,66.24,7.893
BGR,2020,188480721828.139,55407582000.7787,62.61,23.319
BGR,2020,188480721828.139,55407582000.7787,62.61,23.586
BGR,2020,188480721828.139,55407582000.7787,62.61,37.178
BGR,2020,188480721828.139,55407582000.7787,62.61,9.101
BGR,2021,203145680792.365,59718632534.0491,66.32,19.445
BGR,2021,203145680792.365,59718632534.0491,66.32,21.413
BGR,2021,203145680792.365,59718632534.0491,66.32,30.015
BGR,2021,203145680792.365,59718632534.0491,66.32,7.613
BGR,2022,211350283009.074,62130535277.7185,69.16,19.044
BGR,2022,211350283009.074,62130535277.7185,69.16,20.08
BGR,2022,211350283009.074,62130535277.7185,69.16,31.646
BGR,2022,211350283009.074,62130535277.7185,69.16,7.662
BGR,2023,215338071511.31,63302823436.9332,62.35,22.583
BGR,2023,215338071511.31,63302823436.9332,62.35,29.426
BGR,2023,215338071511.31,63302823436.9332,62.35,35.029
BGR,2023,215338071511.31,63302823436.9332,62.35,8.088
HRV,1990,111733024132.862,46596559830.5556,81.44,
HRV,1991,88170014652.5172,36769964787.9542,73.93,
HRV,1992,77842404739.6507,32462992011.1386,77.59,
HRV,1993,71595098670.7746,29857647948.5629,77.86,
HRV,1994,75798070851.8535,31610433628.7296,76.77,
HRV,1995,80920866090.8824,33746817537.6736,76.41,
HRV,1996,85864306365.1023,35808404184.0044,75.23,
HRV,1997,91160408846.8015,38017063244.9442,76.99,
HRV,1998,93213047583.3357,38873085038.3193,77.73,
HRV,1999,92421953741.3146,38543171372.8886,78.56,
HRV,2000,95144014102.2849,39678365282.2696,78.19,
HRV,2001,98104167854.2561,40912852422.3237,78.16,
HRV,2002,103797475003.536,43287159653.9949,79.93,
HRV,2003,109577305234.907,45697550022.2559,79.65,
HRV,2004,114147210174.07,47603359433.3077,78.22,23.404
HRV,2004,114147210174.07,47603359433.3077,78.22,35.027
HRV,2004,114147210174.07,47603359433.3077,78.22,29.406
HRV,2004,114147210174.07,47603359433.3077,78.22,0.995
HRV,2005,119086447306.098,49663193223.0578,77.26,23.691
HRV,2005,119086447306.098,49663193223.0578,77.26,35.184
HRV,2005,119086447306.098,49663193223.0578,77.26,30.002
HRV,2005,119086447306.098,49663193223.0578,77.26,1.025
HRV,2006,125137784522.329,52186811453.5612,77.86,22.668
HRV,2006,125137784522.329,52186811453.5612,77.86,34.818
HRV,2006,125137784522.329,52186811453.5612,77.86,29.069
HRV,2006,125137784522.329,52186811453.5612,77.86,1.005
HRV,2007,131455848867.025,54821664179.8318,79.84,22.161
HRV,2007,131455848867.025,54821664179.8318,79.84,33.976
HRV,2007,131455848867.025,54821664179.8318,79.84,29.301
HRV,2007,131455848867.025,54821664179.8318,79.84,1.121
HRV,2008,134043675684.253,55900878029.5945,78.28,21.986
HRV,2008,134043675684.253,55900878029.5945,78.28,33.865
HRV,2008,134043675684.253,55900878029.5945,78.28,28.818
HRV,2008,134043675684.253,55900878029.5945,78.28,1.072
HRV,2009,124909998363.889,52091816697.5999,76.26,23.596
HRV,2009,124909998363.889,52091816697.5999,76.26,35.877
HRV,2009,124909998363.889,52091816697.5999,76.26,31.298
HRV,2009,124909998363.889,52091816697.5999,76.26,1.291
HRV,2010,123243597154.08,51396869395.5182,74.46,25.103
HRV,2010,123243597154.08,51396869395.5182,74.46,37.52
HRV,2010,123243597154.08,51396869395.5182,74.46,32.881
HRV,2010,123243597154.08,51396869395.5182,74.46,1.123
HRV,2011,123123124747.448,51346628209.0189,74.86,25.389
HRV,2011,123123124747.448,51346628209.0189,74.86,37.592
HRV,2011,123123124747.448,51346628209.0189,74.86,33.82
HRV,2011,123123124747.448,51346628209.0189,74.86,1.029
HRV,2012,120348242764.527,50189405844.8756,72.49,26.757
HRV,2012,120348242764.527,50189405844.8756,72.49,38.764
HRV,2012,120348242764.527,50189405844.8756,72.49,36.554
HRV,2012,120348242764.527,50189405844.8756,72.49,1.049
HRV,2013,120197266103.13,50126443322.4666,71.61,28.04
HRV,2013,120197266103.13,50126443322.4666,71.61,42.077
HRV,2013,120197266103.13,50126443322.4666,71.61,37.308
HRV,2013,120197266103.13,50126443322.4666,71.61,2.715
HRV,2014,119527586797.88,49847163744.5929,71.1,27.817
HRV,2014,119527586797.88,49847163744.5929,71.1,45.241
HRV,2014,119527586797.88,49847163744.5929,71.1,36.219
HRV,2014,119527586797.88,49847163744.5929,71.1,2.652
HRV,2015,122304422001.371,51005200669.6941,69.93,28.969
HRV,2015,122304422001.371,51005200669.6941,69.93,45.409
HRV,2015,122304422001.371,51005200669.6941,69.93,38.619
HRV,2015,122304422001.371,51005200669.6941,69.93,2.361
HRV,2016,126537536398.737,52770556703.1252,70.95,28.266
HRV,2016,126537536398.737,52770556703.1252,70.95,46.667
HRV,2016,126537536398.737,52770556703.1252,70.95,37.636
HRV,2016,126537536398.737,52770556703.1252,70.95,1.218
HRV,2017,130689179975.839,54501936568.9879,71.78,27.28
HRV,2017,130689179975.839,54501936568.9879,71.78,46.437
HRV,2017,130689179975.839,54501936568.9879,71.78,36.627
HRV,2017,130689179975.839,54501936568.9879,71.78,1.174
HRV,2018,134485284400.526,56085044234.0737,69.57,28.047
HRV,2018,134485284400.526,56085044234.0737,69.57,48.139
HRV,2018,134485284400.526,56085044234.0737,69.57,36.65
HRV,2018,134485284400.526,56085044234.0737,69.57,2.582
HRV,2019,138654918761.243,57823926882.8566,69.78,28.466
HRV,2019,138654918761.243,57823926882.8566,69.78,49.783
HRV,2019,138654918761.243,57823926882.8566,69.78,36.791
HRV,2019,138654918761.243,57823926882.8566,69.78,5.855
HRV,2020,127130417495.818,53017808755.2998,68.86,31.023
HRV,2020,127130417495.818,53017808755.2998,68.86,53.816
HRV,2020,127130417495.818,53017808755.2998,68.86,36.928
HRV,2020,127130417495.818,53017808755.2998,68.86,6.593
HRV,2021,143189150859.334,59714859477.6201,67.28,31.285
HRV,2021,143189150859.334,59714859477.6201,67.28,53.471
HRV,2021,143189150859.334,59714859477.6201,67.28,38.006
HRV,2021,143189150859.334,59714859477.6201,67.28,6.985
HRV,2022,153624685151.577,64066840476.8464,69.16,28.088
HRV,2022,153624685151.577,64066840476.8464,69.16,56.245
HRV,2022,153624685151.577,64066840476.8464,69.16,37.213
HRV,2022,153624685151.577,64066840476.8464,69.16,2.395
HRV,2023,158698209326.792,66182676637.3453,71.16,28.051
HRV,2023,158698209326.792,66182676637.3453,71.16,58.826
HRV,2023,158698209326.792,66182676637.3453,71.16,36.173
HRV,2023,158698209326.792,66182676637.3453,71.16,0.919
CYP,1990,16421987606.3674,9942000737.51347,99.63,
CYP,1991,16543428401.3757,10015521952.0264,99.68,
CYP,1992,18098510508.3701,10956980916.9959,99.71,
CYP,1993,18225200170.2758,11033679836.9009,99.72,
CYP,1994,19300486743.5666,11684666803.9444,99.38,
CYP,1995,20914484023.1485,12661793478.7767,97.82,
CYP,1996,21175618417.4704,12819886299.4005,97.98,
CYP,1997,21734844189.1429,13158445989.4741,97.98,
CYP,1998,23063027208.1158,13962538458.1021,98.05,
CYP,1999,24215708180.2033,14660380604.2116,98.11,
CYP,2000,25660250318.0995,15534917800.5961,98.25,
CYP,2001,26674487246.8594,16148944831.6379,98.28,
CYP,2002,27667566803.3461,16750163022.74,98.17,
CYP,2003,28393366243.8661,17189567724.893,98.2,
CYP,2004,29820514483.3834,18053574518.0975,97.94,3.071
CYP,2004,29820514483.3834,18053574518.0975,97.94,0.019
CYP,2004,29820514483.3834,18053574518.0975,97.94,9.264
CYP,2004,29820514483.3834,18053574518.0975,97.94,0
CYP,2005,31267705195.8797,18929715182.4214,98.11,3.131
CYP,2005,31267705195.8797,18929715182.4214,98.11,0.024
CYP,2005,31267705195.8797,18929715182.4214,98.11,9.97
CYP,2005,31267705195.8797,18929715182.4214,98.11,0
CYP,2006,32741611246.4881,19822029523.0127,98.1,3.263
CYP,2006,32741611246.4881,19822029523.0127,98.1,0.034
CYP,2006,32741611246.4881,19822029523.0127,98.1,10.434
CYP,2006,32741611246.4881,19822029523.0127,98.1,0
CYP,2007,34410801000.3221,20832570156.7928,97.59,4.001
CYP,2007,34410801000.3221,20832570156.7928,97.59,0.074
CYP,2007,34410801000.3221,20832570156.7928,97.59,13.064
CYP,2007,34410801000.3221,20832570156.7928,97.59,0
CYP,2008,35665698217.255,21592294823.2158,96.89,5.131
CYP,2008,35665698217.255,21592294823.2158,96.89,0.285
CYP,2008,35665698217.255,21592294823.2158,96.89,14.469
CYP,2008,35665698217.255,21592294823.2158,96.89,1.921
CYP,2009,34946940825.9836,21157153433.1844,96.53,5.92
CYP,2009,34946940825.9836,21157153433.1844,96.53,0.589
CYP,2009,34946940825.9836,21157153433.1844,96.53,17.313
CYP,2009,34946940825.9836,21157153433.1844,96.53,2.036
CYP,2010,35744969944.8301,21640286551.9217,96.28,6.161
CYP,2010,35744969944.8301,21640286551.9217,96.28,1.39
CYP,2010,35744969944.8301,21640286551.9217,96.28,18.813
CYP,2010,35744969944.8301,21640286551.9217,96.28,1.994
CYP,2011,35893923796.6608,21730464387.897,95.68,6.245
CYP,2011,35893923796.6608,21730464387.897,95.68,3.445
CYP,2011,35893923796.6608,21730464387.897,95.68,19.977
CYP,2011,35893923796.6608,21730464387.897,95.68,0
CYP,2012,34656523335.3729,20981332395.2536,95.04,7.111
CYP,2012,34656523335.3729,20981332395.2536,95.04,4.927
CYP,2012,34656523335.3729,20981332395.2536,95.04,21.764
CYP,2012,34656523335.3729,20981332395.2536,95.04,0
CYP,2013,32373532846.5576,19599191958.4445,94.27,8.428
CYP,2013,32373532846.5576,19599191958.4445,94.27,6.654
CYP,2013,32373532846.5576,19599191958.4445,94.27,22.537
CYP,2013,32373532846.5576,19599191958.4445,94.27,1.127
CYP,2014,31798558892.7625,19251098194.7843,94.49,9.144
CYP,2014,31798558892.7625,19251098194.7843,94.49,7.399
CYP,2014,31798558892.7625,19251098194.7843,94.49,22.186
CYP,2014,31798558892.7625,19251098194.7843,94.49,2.68
CYP,2015,32885727133.342,19909278416.8575,93.86,9.903
CYP,2015,32885727133.342,19909278416.8575,93.86,8.445
CYP,2015,32885727133.342,19909278416.8575,93.86,24.066
CYP,2015,32885727133.342,19909278416.8575,93.86,2.521
CYP,2016,35047500334.1513,21218032952.0546,94.1,9.833
CYP,2016,35047500334.1513,21218032952.0546,94.1,8.587
CYP,2016,35047500334.1513,21218032952.0546,94.1,24.69
CYP,2016,35047500334.1513,21218032952.0546,94.1,2.671
CYP,2017,37063023359.8368,22438246478.4654,93.68,10.478
CYP,2017,37063023359.8368,22438246478.4654,93.68,8.911
CYP,2017,37063023359.8368,22438246478.4654,93.68,26.42
CYP,2017,37063023359.8368,22438246478.4654,93.68,2.561
CYP,2018,39387492877.912,23845498646.5325,91.79,13.873
CYP,2018,39387492877.912,23845498646.5325,91.79,9.357
CYP,2018,39387492877.912,23845498646.5325,91.79,37.164
CYP,2018,39387492877.912,23845498646.5325,91.79,2.661
CYP,2019,41701740955.1764,25246562673.7657,91.52,13.777
CYP,2019,41701740955.1764,25246562673.7657,91.52,9.756
CYP,2019,41701740955.1764,25246562673.7657,91.52,35.051
CYP,2019,41701740955.1764,25246562673.7657,91.52,3.316
CYP,2020,40358680367.3682,24433463207.6976,89.13,16.879
CYP,2020,40358680367.3682,24433463207.6976,89.13,12.041
CYP,2020,40358680367.3682,24433463207.6976,89.13,37.117
CYP,2020,40358680367.3682,24433463207.6976,89.13,7.401
CYP,2021,44954631380.8857,27215888177.2701,88.83,19.069
CYP,2021,44954631380.8857,27215888177.2701,88.83,14.84
CYP,2021,44954631380.8857,27215888177.2701,88.83,42.595
CYP,2021,44954631380.8857,27215888177.2701,88.83,7.189
CYP,2022,48265819835.5863,29220507767.0398,89.29,19.427
CYP,2022,48265819835.5863,29220507767.0398,89.29,16.963
CYP,2022,48265819835.5863,29220507767.0398,89.29,41.56
CYP,2022,48265819835.5863,29220507767.0398,89.29,7.228
CYP,2023,49526475222.6794,29983718475.0646,88.88,20.213
CYP,2023,49526475222.6794,29983718475.0646,88.88,20.939
CYP,2023,49526475222.6794,29983718475.0646,88.88,42.75
CYP,2023,49526475222.6794,29983718475.0646,88.88,7.285
CZE,1990,301764834006.89,122972963910.768,91.34,
CZE,1991,266715022505.787,108689725047.004,91.06,
CZE,1992,265363997982.156,108139165567.356,89.65,
CZE,1993,265528269503.966,108206108277.86,88.95,
CZE,1994,273253308634.488,111354158849.535,88.14,
CZE,1995,290253506320.5,118281953148.026,88.96,
CZE,1996,302352968346.201,123212636048.58,88.98,
